year,class,round,session,gp_code,gp_name_ja,circuit,date,winner_id,status,note,source
2004,250cc,10,RAC,CZE,チェコGP,CREDITAS Autodrom Brno,2004-08-22,sebastian-porto,確認済,,https://resources.motogp.com/files/results/2004/250cc/CZE/RAC/classification.pdf
2004,250cc,11,RAC,POR,ポルトガルGP,Estoril Circuit,2004-09-05,toni-elias,確認済,,https://resources.motogp.com/files/results/2004/250cc/POR/RAC/classification.pdf
2004,250cc,12,RAC,JPN,日本GP,Mobility Resort Motegi,2004-09-19,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2004/250cc/JPN/RAC/classification.pdf
2004,250cc,13,RAC,QAT,カタールGP,Lusail International Circuit,2004-10-02,sebastian-porto,確認済,,https://resources.motogp.com/files/results/2004/250cc/QAT/RAC/classification.pdf
2004,250cc,14,RAC,MAL,マレーシアGP,Petronas Sepang International Circuit,2004-10-10,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2004/250cc/MAL/RAC/classification.pdf
2004,250cc,15,RAC,AUS,オーストラリアGP,Phillip Island,2004-10-17,sebastian-porto,確認済,,https://resources.motogp.com/files/results/2004/250cc/AUS/RAC/classification.pdf
2004,250cc,16,RAC,VAL,バレンシアGP,Circuit Ricardo Tormo,2004-10-31,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2004/250cc/VAL/RAC/classification.pdf
2004,125cc,1,RAC,RSA,南アフリカGP,Phakisa Freeway,2004-04-18,andrea-dovizioso,確認済,,https://resources.motogp.com/files/results/2004/125cc/RSA/RAC/classification.pdf
2004,125cc,2,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2004-05-02,marco-simoncelli,確認済,,https://resources.motogp.com/files/results/2004/125cc/SPA/RAC/classification.pdf
2004,125cc,3,RAC,FRA,フランスGP,Le Mans,2004-05-16,andrea-dovizioso,確認済,,https://resources.motogp.com/files/results/2004/125cc/FRA/RAC/classification.pdf
2004,125cc,4,RAC,ITA,イタリアGP,Autodromo Internazionale del Mugello,2004-06-06,roberto-locatelli,確認済,,https://resources.motogp.com/files/results/2004/125cc/ITA/RAC/classification.pdf
2004,125cc,5,RAC,CAT,カタルーニャGP,Circuit de Barcelona-Catalunya,2004-06-13,hector-barbera,確認済,,https://resources.motogp.com/files/results/2004/125cc/CAT/RAC/classification.pdf
2004,125cc,6,RAC,NED,オランダTT,TT Circuit Assen,2004-06-26,jorge-lorenzo,確認済,,https://resources.motogp.com/files/results/2004/125cc/NED/RAC/classification.pdf
2004,125cc,7,RAC,RIO,リオGP,Nelson Piquet,2004-07-04,hector-barbera,確認済,,
2004,125cc,8,RAC,GER,ドイツGP,Sachsenring,2004-07-18,roberto-locatelli,確認済,,https://resources.motogp.com/files/results/2004/125cc/GER/RAC/classification.pdf
2004,125cc,9,RAC,GBR,イギリスGP,Donington Park,2004-07-25,andrea-dovizioso,確認済,,https://resources.motogp.com/files/results/2004/125cc/GBR/RAC/classification.pdf
2004,125cc,10,RAC,CZE,チェコGP,CREDITAS Autodrom Brno,2004-08-22,jorge-lorenzo,確認済,,https://resources.motogp.com/files/results/2004/125cc/CZE/RAC/classification.pdf
2004,125cc,11,RAC,POR,ポルトガルGP,Estoril Circuit,2004-09-05,hector-barbera,確認済,,https://resources.motogp.com/files/results/2004/125cc/POR/RAC/classification.pdf
2004,125cc,12,RAC,JPN,日本GP,Mobility Resort Motegi,2004-09-19,andrea-dovizioso,確認済,,https://resources.motogp.com/files/results/2004/125cc/JPN/RAC2/classification.pdf
2004,125cc,13,RAC,QAT,カタールGP,Lusail International Circuit,2004-10-02,jorge-lorenzo,確認済,,https://resources.motogp.com/files/results/2004/125cc/QAT/RAC/classification.pdf
2004,125cc,14,RAC,MAL,マレーシアGP,Petronas Sepang International Circuit,2004-10-10,casey-stoner,確認済,,https://resources.motogp.com/files/results/2004/125cc/MAL/RAC/classification.pdf
2004,125cc,15,RAC,AUS,オーストラリアGP,Phillip Island,2004-10-17,andrea-dovizioso,確認済,,https://resources.motogp.com/files/results/2004/125cc/AUS/RAC/classification.pdf
2004,125cc,16,RAC,VAL,バレンシアGP,Circuit Ricardo Tormo,2004-10-31,hector-barbera,確認済,,https://resources.motogp.com/files/results/2004/125cc/VAL/RAC/classification.pdf
2005,MotoGP,1,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2005-04-10,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/SPA/RAC/classification.pdf
2005,MotoGP,2,RAC,POR,ポルトガルGP,Estoril Circuit,2005-04-17,alex-barros,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/POR/RAC/classification.pdf
2005,MotoGP,3,RAC,CHN,中国GP,Shanghai Circuit,2005-05-01,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/CHN/RAC/classification.pdf
2005,MotoGP,4,RAC,FRA,フランスGP,Le Mans,2005-05-15,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/FRA/RAC/classification.pdf
2005,MotoGP,5,RAC,ITA,イタリアGP,Autodromo Internazionale del Mugello,2005-06-05,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/ITA/RAC/classification.pdf
2005,MotoGP,6,RAC,CAT,カタルーニャGP,Circuit de Barcelona-Catalunya,2005-06-12,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/CAT/RAC/classification.pdf
2005,MotoGP,7,RAC,NED,オランダTT,TT Circuit Assen,2005-06-25,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/NED/RAC/classification.pdf
2005,MotoGP,8,RAC,USA,アメリカGP,Mazda Raceway,2005-07-10,nicky-hayden,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/USA/RAC/classification.pdf
2005,MotoGP,9,RAC,GBR,イギリスGP,Donington Park,2005-07-24,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/GBR/RAC/classification.pdf
2005,MotoGP,10,RAC,GER,ドイツGP,Sachsenring,2005-07-31,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/GER/RAC2/classification.pdf
2005,MotoGP,11,RAC,CZE,チェコGP,CREDITAS Autodrom Brno,2005-08-28,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/CZE/RAC/classification.pdf
2005,MotoGP,12,RAC,JPN,日本GP,Mobility Resort Motegi,2005-09-18,loris-capirossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/JPN/RAC/classification.pdf
2005,MotoGP,13,RAC,MAL,マレーシアGP,Petronas Sepang International Circuit,2005-09-25,loris-capirossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/MAL/RAC/classification.pdf
2005,MotoGP,14,RAC,QAT,カタールGP,Lusail International Circuit,2005-10-01,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/QAT/RAC/classification.pdf
2005,MotoGP,15,RAC,AUS,オーストラリアGP,Phillip Island,2005-10-16,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/AUS/RAC/classification.pdf
2005,MotoGP,16,RAC,TUR,トルコGP,Istanbul Park Circuit,2005-10-23,marco-melandri,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/TUR/RAC/classification.pdf
2005,MotoGP,17,RAC,VAL,バレンシアGP,Circuit Ricardo Tormo,2005-11-06,marco-melandri,確認済,,https://resources.motogp.com/files/results/2005/MotoGP/VAL/RAC/classification.pdf
2005,250cc,1,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2005-04-10,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2005/250cc/SPA/RAC/classification.pdf
2005,250cc,2,RAC,POR,ポルトガルGP,Estoril Circuit,2005-04-17,casey-stoner,確認済,,https://resources.motogp.com/files/results/2005/250cc/POR/RAC/classification.pdf
2005,250cc,3,RAC,CHN,中国GP,Shanghai Circuit,2005-05-01,casey-stoner,確認済,,https://resources.motogp.com/files/results/2005/250cc/CHN/RAC/classification.pdf
2005,250cc,4,RAC,FRA,フランスGP,Le Mans,2005-05-15,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2005/250cc/FRA/RAC/classification.pdf
2005,250cc,5,RAC,ITA,イタリアGP,Autodromo Internazionale del Mugello,2005-06-05,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2005/250cc/ITA/RAC/classification.pdf
2005,250cc,6,RAC,CAT,カタルーニャGP,Circuit de Barcelona-Catalunya,2005-06-12,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2005/250cc/CAT/RAC/classification.pdf
2005,250cc,7,RAC,NED,オランダTT,TT Circuit Assen,2005-06-25,sebastian-porto,確認済,,https://resources.motogp.com/files/results/2005/250cc/NED/RAC/classification.pdf
2005,250cc,8,RAC,GBR,イギリスGP,Donington Park,2005-07-24,randy-de-puniet,確認済,,https://resources.motogp.com/files/results/2005/250cc/GBR/RAC/classification.pdf
2005,250cc,9,RAC,GER,ドイツGP,Sachsenring,2005-07-31,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2005/250cc/GER/RAC/classification.pdf
2005,250cc,10,RAC,CZE,チェコGP,CREDITAS Autodrom Brno,2005-08-28,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2005/250cc/CZE/RAC/classification.pdf
2005,250cc,11,RAC,JPN,日本GP,Mobility Resort Motegi,2005-09-18,hiroshi-aoyama,確認済,,https://resources.motogp.com/files/results/2005/250cc/JPN/RAC/classification.pdf
2005,250cc,12,RAC,MAL,マレーシアGP,Petronas Sepang International Circuit,2005-09-25,casey-stoner,確認済,,https://resources.motogp.com/files/results/2005/250cc/MAL/RAC/classification.pdf
2005,250cc,13,RAC,QAT,カタールGP,Lusail International Circuit,2005-10-01,casey-stoner,確認済,,https://resources.motogp.com/files/results/2005/250cc/QAT/RAC/classification.pdf
2005,250cc,14,RAC,AUS,オーストラリアGP,Phillip Island,2005-10-16,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2005/250cc/AUS/RAC/classification.pdf
2005,250cc,15,RAC,TUR,トルコGP,Istanbul Park Circuit,2005-10-23,casey-stoner,確認済,,https://resources.motogp.com/files/results/2005/250cc/TUR/RAC/classification.pdf
2005,250cc,16,RAC,VAL,バレンシアGP,Circuit Ricardo Tormo,2005-11-06,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2005/250cc/VAL/RAC/classification.pdf
2005,125cc,1,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2005-04-10,marco-simoncelli,確認済,,https://resources.motogp.com/files/results/2005/125cc/SPA/RAC/classification.pdf
2005,125cc,2,RAC,POR,ポルトガルGP,Estoril Circuit,2005-04-17,mika-kallio,確認済,,https://resources.motogp.com/files/results/2005/125cc/POR/RAC/classification.pdf
2005,125cc,3,RAC,CHN,中国GP,Shanghai Circuit,2005-05-01,mattia-pasini,確認済,,https://resources.motogp.com/files/results/2005/125cc/CHN/RAC/classification.pdf
2005,125cc,4,RAC,FRA,フランスGP,Le Mans,2005-05-15,thomas-luthi,確認済,,https://resources.motogp.com/files/results/2005/125cc/FRA/RAC/classification.pdf
2005,125cc,5,RAC,ITA,イタリアGP,Autodromo Internazionale del Mugello,2005-06-05,gabor-talmacsi,確認済,,https://resources.motogp.com/files/results/2005/125cc/ITA/RAC/classification.pdf
2005,125cc,6,RAC,CAT,カタルーニャGP,Circuit de Barcelona-Catalunya,2005-06-12,mattia-pasini,確認済,,https://resources.motogp.com/files/results/2005/125cc/CAT/RAC/classification.pdf
2005,125cc,7,RAC,NED,オランダTT,TT Circuit Assen,2005-06-25,gabor-talmacsi,確認済,,https://resources.motogp.com/files/results/2005/125cc/NED/RAC/classification.pdf
2005,125cc,8,RAC,GBR,イギリスGP,Donington Park,2005-07-24,julian-simon,確認済,,https://resources.motogp.com/files/results/2005/125cc/GBR/RAC2/classification.pdf
2005,125cc,9,RAC,GER,ドイツGP,Sachsenring,2005-07-31,mika-kallio,確認済,,https://resources.motogp.com/files/results/2005/125cc/GER/RAC/classification.pdf
2005,125cc,10,RAC,CZE,チェコGP,CREDITAS Autodrom Brno,2005-08-28,thomas-luthi,確認済,,https://resources.motogp.com/files/results/2005/125cc/CZE/RAC/classification.pdf
2005,125cc,11,RAC,JPN,日本GP,Mobility Resort Motegi,2005-09-18,mika-kallio,確認済,,https://resources.motogp.com/files/results/2005/125cc/JPN/RAC/classification.pdf
2005,125cc,12,RAC,MAL,マレーシアGP,Petronas Sepang International Circuit,2005-09-25,thomas-luthi,確認済,,https://resources.motogp.com/files/results/2005/125cc/MAL/RAC/classification.pdf
2005,125cc,13,RAC,QAT,カタールGP,Lusail International Circuit,2005-10-01,gabor-talmacsi,確認済,,https://resources.motogp.com/files/results/2005/125cc/QAT/RAC/classification.pdf
2005,125cc,14,RAC,AUS,オーストラリアGP,Phillip Island,2005-10-16,thomas-luthi,確認済,,https://resources.motogp.com/files/results/2005/125cc/AUS/RAC/classification.pdf
2005,125cc,15,RAC,TUR,トルコGP,Istanbul Park Circuit,2005-10-23,mike-di-meglio,確認済,,https://resources.motogp.com/files/results/2005/125cc/TUR/RAC/classification.pdf
2005,125cc,16,RAC,VAL,バレンシアGP,Circuit Ricardo Tormo,2005-11-06,mika-kallio,確認済,,https://resources.motogp.com/files/results/2005/125cc/VAL/RAC/classification.pdf
2006,MotoGP,1,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2006-03-26,loris-capirossi,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/SPA/RAC/classification.pdf
2006,MotoGP,2,RAC,QAT,カタールGP,Lusail International Circuit,2006-04-08,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/QAT/RAC/classification.pdf
2006,MotoGP,3,RAC,TUR,トルコGP,Istanbul Park Circuit,2006-04-30,marco-melandri,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/TUR/RAC/classification.pdf
2006,MotoGP,4,RAC,CHN,中国GP,Shanghai Circuit,2006-05-14,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/CHN/RAC/classification.pdf
2006,MotoGP,5,RAC,FRA,フランスGP,Le Mans,2006-05-21,marco-melandri,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/FRA/RAC/classification.pdf
2006,MotoGP,6,RAC,ITA,イタリアGP,Autodromo Internazionale del Mugello,2006-06-04,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/ITA/RAC/classification.pdf
2006,MotoGP,7,RAC,CAT,カタルーニャGP,Circuit de Barcelona-Catalunya,2006-06-18,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/CAT/RAC/classification.pdf
2006,MotoGP,8,RAC,NED,オランダTT,TT Circuit Assen,2006-06-24,nicky-hayden,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/NED/RAC/classification.pdf
2006,MotoGP,9,RAC,GBR,イギリスGP,Donington Park,2006-07-02,dani-pedrosa,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/GBR/RAC/classification.pdf
2006,MotoGP,10,RAC,GER,ドイツGP,Sachsenring,2006-07-16,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/GER/RAC/classification.pdf
2006,MotoGP,11,RAC,USA,アメリカGP,Mazda Raceway,2006-07-23,nicky-hayden,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/USA/RAC/classification.pdf
2006,MotoGP,12,RAC,CZE,チェコGP,CREDITAS Autodrom Brno,2006-08-20,loris-capirossi,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/CZE/RAC/classification.pdf
2006,MotoGP,13,RAC,MAL,マレーシアGP,Petronas Sepang International Circuit,2006-09-10,valentino-rossi,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/MAL/RAC/classification.pdf
2006,MotoGP,14,RAC,AUS,オーストラリアGP,Phillip Island,2006-09-17,marco-melandri,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/AUS/RAC/classification.pdf
2006,MotoGP,15,RAC,JPN,日本GP,Mobility Resort Motegi,2006-09-24,loris-capirossi,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/JPN/RAC/classification.pdf
2006,MotoGP,16,RAC,POR,ポルトガルGP,Estoril Circuit,2006-10-15,toni-elias,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/POR/RAC/classification.pdf
2006,MotoGP,17,RAC,VAL,バレンシアGP,Circuit Ricardo Tormo,2006-10-29,troy-bayliss,確認済,,https://resources.motogp.com/files/results/2006/MotoGP/VAL/RAC/classification.pdf
2006,250cc,1,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2006-03-26,jorge-lorenzo,確認済,,https://resources.motogp.com/files/results/2006/250cc/SPA/RAC/classification.pdf
2006,250cc,2,RAC,QAT,カタールGP,Lusail International Circuit,2006-04-08,jorge-lorenzo,確認済,,https://resources.motogp.com/files/results/2006/250cc/QAT/RAC/classification.pdf
2006,250cc,3,RAC,TUR,トルコGP,Istanbul Park Circuit,2006-04-30,hiroshi-aoyama,確認済,,https://resources.motogp.com/files/results/2006/250cc/TUR/RAC/classification.pdf
2006,250cc,4,RAC,CHN,中国GP,Shanghai Circuit,2006-05-14,hector-barbera,確認済,,https://resources.motogp.com/files/results/2006/250cc/CHN/RAC/classification.pdf
2006,250cc,5,RAC,FRA,フランスGP,Le Mans,2006-05-21,yuki-takahashi,確認済,,https://resources.motogp.com/files/results/2006/250cc/FRA/RAC/classification.pdf
2006,250cc,6,RAC,ITA,イタリアGP,Autodromo Internazionale del Mugello,2006-06-04,jorge-lorenzo,確認済,,https://resources.motogp.com/files/results/2006/250cc/ITA/RAC/classification.pdf
2006,250cc,7,RAC,CAT,カタルーニャGP,Circuit de Barcelona-Catalunya,2006-06-18,andrea-dovizioso,確認済,,https://resources.motogp.com/files/results/2006/250cc/CAT/RAC/classification.pdf
2006,250cc,8,RAC,NED,オランダTT,TT Circuit Assen,2006-06-24,jorge-lorenzo,確認済,,https://resources.motogp.com/files/results/2006/250cc/NED/RAC/classification.pdf
2006,250cc,9,RAC,GBR,イギリスGP,Donington Park,2006-07-02,jorge-lorenzo,確認済,,https://resources.motogp.com/files/results/2006/250cc/GBR/RAC/classification.pdf
2006,250cc,10,RAC,GER,ドイツGP,Sachsenring,2006-07-16,yuki-takahashi,確認済,,https://resources.motogp.com/files/results/2006/250cc/GER/RAC/classification.pdf
2006,250cc,11,RAC,CZE,チェコGP,CREDITAS Autodrom Brno,2006-08-20,jorge-lorenzo,確認済,,https://resources.motogp.com/files/results/2006/250cc/CZE/RAC/classification.pdf
2006,250cc,12,RAC,MAL,マレーシアGP,Petronas Sepang International Circuit,2006-09-10,jorge-lorenzo,確認済,,https://resources.motogp.com/files/results/2006/250cc/MAL/RAC/classification.pdf
2006,250cc,13,RAC,AUS,オーストラリアGP,Phillip Island,2006-09-17,jorge-lorenzo,確認済,,https://resources.motogp.com/files/results/2006/250cc/AUS/RAC/classification.pdf
2006,250cc,14,RAC,JPN,日本GP,Mobility Resort Motegi,2006-09-24,hiroshi-aoyama,確認済,,https://resources.motogp.com/files/results/2006/250cc/JPN/RAC/classification.pdf
2006,250cc,15,RAC,POR,ポルトガルGP,Estoril Circuit,2006-10-15,andrea-dovizioso,確認済,,https://resources.motogp.com/files/results/2006/250cc/POR/RAC/classification.pdf
2006,250cc,16,RAC,VAL,バレンシアGP,Circuit Ricardo Tormo,2006-10-29,alex-de-angelis,確認済,,https://resources.motogp.com/files/results/2006/250cc/VAL/RAC/classification.pdf
2006,125cc,1,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,2006-03-26,alvaro-bautista,確認済,,https://resources.motogp.com/files/results/2006/125cc/SPA/RAC/classification.pdf
